user_id,ratio,numberRecommendationUserHas,numberGamesUserHasInTest
200059104,0,0,2
200115424,1,1,1
200282141,0,1,2
200321746,0,0,1
200362041,0,0,1
200524998,0,0,1
200574126,1,1,1
200673341,0,0,20
200680033,0,0,1
200750585,0,0,2
200817099,0,0,6
200913780,0,0,4
201022896,0,0,1
201023624,0,0,1
201109162,0,0,1
201122970,0,0,2
201173206,0,0,3
201187797,0,0,2
201265166,0,0,2
201283792,0,0,1
201355162,0,0,1
201495555,0,0,1
201656921,0,0,1
201678836,0,0,8
201713909,0,0,8
201757829,0,0,5
201768926,0,0,1
201816765,0,0,2
201889336,0,0,2
201974556,0,0,4
201978799,0,0,1
201990605,0,0,1
202014107,0,0,1
202140438,0,0,5
202427012,0,0,5
202598205,0,0,3
202618978,0,0,1
202700087,0,0,1
202742019,0,0,2
202843172,0,0,3
203086587,0,0,2
203092936,0,0,1
203101149,0,0,1
203153814,0,0,3
203222843,0,0,3
203241031,0,0,2
203440072,0,0,2
203643703,0,0,1
203650036,0,0,1
203765587,0,0,5
203800963,0,1,14
203831787,0,0,2
203838394,0,0,6
203968405,0,0,4
204014532,0,0,2
204401529,0,0,6
204443543,0,0,1
204459221,0,0,2
204477246,0,1,4
204480696,0,0,5
204541576,0,1,3
204624428,0,0,1
204679729,0,0,1
204795948,0,0,21
205014771,0,0,3
205058166,0,0,6
205171017,0,0,2
205285563,0,0,17
205329032,0,0,1
205343727,0,0,2
205462875,0,0,1
205730271,0,0,1
205731112,0,1,2
205829374,0,0,1
205965436,0,0,1
206014489,0,0,12
206088606,0,0,2
206183065,0,1,4
206214102,0,1,3
206346171,0,0,3
206494852,0,0,1
206510641,0,0,1
206599635,0,0,2
206655674,0,0,1
206896748,0,0,2
206908028,0,0,5
206982761,0,0,2
207009485,0,0,2
207036748,0,0,3
207186541,0,0,2
207196616,0,0,1
207208914,0,0,2
207262142,0,0,1
207319056,0,0,1
207477282,0,0,5
207633085,0,0,3
207718097,0,1,4
207830797,0,0,17
207869089,0,0,5
208004844,0,0,1
208127048,0,0,1
208251718,1,1,1
208491021,0,0,1
208616727,0,0,2
208649703,0,0,1
208821410,0,0,1
208879416,0,0,4
208900216,0,0,5
208982674,0,0,1
209023275,0,0,3
209087920,0,0,2
209340839,0,0,1
209450381,0,0,2
209559315,0,0,2
209608167,0,0,1
209623250,0,0,1
209626174,0,0,1
209665002,0,0,1
209772097,0,0,12
209804474,0,0,1
209807861,0,0,4
209817175,0,0,5
209869297,0,0,2
209917929,0,0,20
209985078,0,0,1
210018093,0,0,5
210019205,0,0,1
210046841,0,0,1
210152510,0,0,1
210170887,0,0,11
210172601,0,0,4
210177498,0,0,1
210283973,0,0,1
210576042,0,0,4
210727350,0,0,2
210896662,0,0,7
210903599,0,0,1
210986854,0,0,3
211059621,0,0,1
211159862,0,0,1
211180125,0,0,2
211270134,0,0,4
211454678,0,0,4
211544205,0,0,5
211920439,0,0,3
212078557,0,0,7
212210746,0,0,1
212302055,0,0,2
212426459,0,0,8
212456283,0,0,1
212466515,0,1,7
212570211,0,0,1
212751581,0,1,2
213022303,0,0,2
213231597,0,0,3
213235578,0,0,1
213241329,0,0,1
213307502,0,1,2
213427457,0,0,2
213523850,0,0,4
213610494,0,0,8
213720494,0,0,5
213737989,0,0,1
213775315,0,0,5
213854339,0,0,2
214299751,0,0,3
214309931,0,0,1
214472043,0,0,1
214619754,0,0,1
215039865,0,0,1
215160630,0,1,6
215208719,0,0,9
215253129,0,0,1
215380327,0,0,1
215409870,0,0,1
215540943,0,0,1
215571763,0,0,1
215721461,0,0,1
215776525,0,0,3
215786295,0,0,1
215844562,0,0,2
216023925,0,0,3
216025815,0,0,6
216042414,0,0,1
216047087,0,0,3
216088282,0,0,19
216211930,0,0,3
216217925,0,0,3
216227311,0,0,1
216303146,0,0,1
216364582,0,0,1
216396749,0,0,1
216500614,0,0,1
216598286,0,2,3
216674215,0,0,2
216688763,0,0,3
216785107,0,0,8
216921535,0,0,2
216931933,0,0,1
217303525,0,0,1
217368291,0,0,1
217574533,0,0,2
217680215,0,0,6
218071326,0,0,1
218317467,0,0,20
218323237,0,0,1
218354629,0,0,2
218451030,0,0,1
218680215,0,0,1
218918267,0,0,4
219361406,0,0,1
219414811,0,0,4
219466905,0,1,20
219930123,0,0,1
220012683,0,0,2
220434034,0,1,2
220561138,0,0,5
220602833,0,0,3
220680498,0,0,4
220887518,0,0,1
221315846,0,0,1
221443125,0,0,1
221694858,0,0,5
221695617,0,0,2
221775355,0,0,1
221823551,0,0,1
221958385,0,0,1
221961243,0,0,4
222008249,0,0,3
222050169,0,0,4
222060673,0,0,5
222180483,0,0,7
222284298,0,0,2
223064225,0,0,5
223324734,0,0,6
223330523,0,0,4
223515017,0,0,1
223858723,0,0,5
224033250,0,0,1
224070533,0,0,14
224197206,0,0,1
224396593,0,0,1
224418566,0,0,1
224754050,0,0,12
224988881,0,0,2
225048159,0,0,1
225176638,0,0,5
225379182,0,0,1
225434610,0,0,1
225734651,0,0,1
225933183,0,0,3
226033921,0,0,1
226212066,0,0,3
226597231,0,0,1
226923581,0,0,1
227083521,0,0,8
227231487,0,0,2
227244326,0,0,1
227490126,0,0,2
227777777,0,0,1
227783598,0,0,1
227811695,0,0,5
227863185,0,0,5
228045441,0,0,1
228261210,0,0,1
228302915,0,0,1
228649481,0,1,9
228706143,0,0,1
228908339,0,0,1
228919399,0,0,3
229173482,0,0,1
229794682,0,0,1
230404323,0,0,2
230507451,0,0,1
230572014,0,0,1
230633575,0,0,2
230944154,0,0,10
231026651,0,0,2
231029951,0,0,3
231060378,0,0,3
231255153,0,0,4
231333981,0,0,2
231416829,0,0,7
231450817,0,0,1
231505005,0,0,1
231805700,1,1,1
231808839,0,0,1
232047954,0,0,2
232082615,0,0,1
232207754,0,0,1
232593507,0,0,3
232879561,0,0,2
232907046,0,0,7
233088001,0,0,1
233407123,0,0,1
233424343,0,0,2
233479846,0,0,1
233695797,0,0,1
233726801,0,0,2
234024191,0,0,5
234108053,0,0,6
234190577,0,0,1
234348805,0,0,1
234488787,0,0,2
234498398,0,0,3
234555589,0,0,2
234749963,0,0,1
234929278,0,0,1
235037893,0,0,1
235139665,0,0,1
235658693,0,0,3
235692659,0,0,9
235788745,0,0,1
235996643,0,0,1
236042442,0,0,3
236151749,0,0,1
236394893,0,0,1
236434806,0,0,2
236496373,0,0,2
236596014,0,0,1
237022317,0,0,2
237036035,0,0,3
237044358,0,0,2
237156166,0,0,1
237244349,0,0,5
237578633,1,1,1
237610173,0,0,1
237704094,0,0,2
237704278,0,0,2
237810083,0,0,1
237848513,0,0,1
237857246,1,1,1
237879937,0,0,1
238013546,0,0,2
238169854,0,0,1
238410719,0,0,1
238516802,0,0,1
238700575,0,0,4
238733215,0,0,1
238773402,0,0,1
238830374,0,0,4
239045127,0,0,1
239050395,0,0,1
239135689,0,0,1
239299518,0,0,6
239413586,0,0,8
239497677,0,0,2
239511574,0,0,1
239816635,0,0,1
240405101,0,0,2
240551525,0,0,5
241004229,0,0,1
241210827,0,0,2
241230534,0,0,1
241424434,1,1,1
241524841,0,0,1
241645675,0,0,2
241725931,0,0,1
241742834,0,0,1
241776037,0,0,1
241862248,0,0,4
241903800,0,0,2
242242432,0,1,5
242345802,0,0,1
242515341,0,0,1
242523654,0,0,5
242549338,0,0,1
242572214,0,0,2
242732085,0,0,1
242781058,0,0,6
242937979,0,0,5
242985754,0,0,2
243020996,0,0,2
243065024,0,0,2
243141191,0,0,2
243522372,0,0,1
243664576,0,0,17
243808511,0,0,1
243808569,0,0,3
243816387,0,0,1
244290943,0,0,5
244335912,0,0,2
244445520,0,0,4
244485884,0,0,2
244648789,0,0,1
245314153,0,0,4
245352892,1,1,1
245621941,0,0,1
245681889,0,1,6
245708711,0,0,2
245859173,0,0,1
245863248,0,1,4
246241028,1,1,1
246258933,0,0,5
246439849,0,0,17
246452376,0,0,2
246626691,0,0,3
246627895,0,0,2
246908963,0,0,2
247003548,0,0,1
247065555,0,0,2
247313879,0,0,5
247853623,0,0,2
247891137,0,0,1
247912887,0,0,1
248216340,0,0,5
248254297,0,0,3
248255491,0,0,1
248258315,0,0,2
248444377,0,1,19
248549548,0,0,8
248613483,0,0,1
248690176,0,0,2
248840697,0,0,1
248851501,0,0,1
248882404,0,0,2
249025556,0,0,1
249165768,0,0,3
249176501,0,0,1
249232725,0,0,12
249570072,0,0,1
249607464,0,0,1
249626280,0,1,2
249968452,0,0,1
250006052,0,0,1
250054424,0,0,1
250238131,0,0,3
250284905,0,0,1
250375228,0,0,1
250642069,0,0,1
250736247,0,0,2
250826540,0,0,6
251164636,0,1,8
251594700,0,0,1
252044076,0,0,1
252071568,0,0,1
252074145,0,0,1
252083412,0,0,1
252345719,0,0,1
252352661,0,0,9
252811208,0,0,1
253121356,0,0,1
253549183,0,0,1
253813925,0,0,5
253961136,0,0,2
254094961,0,0,1
254101561,0,0,1
254201131,0,0,2
254550709,0,0,4
254814380,0,0,3
254928785,0,0,1
254935843,0,0,4
255007865,0,0,2
255010251,0,0,1
255076487,0,0,1
255748761,0,0,1
256276021,0,0,1
256452263,0,1,2
256525720,0,0,1
256606025,0,0,1
256613211,0,0,3
256645945,0,0,1
256927813,0,0,1
257108952,0,0,1
257256783,0,0,4
257377008,0,0,1
257422299,0,0,1
257449387,0,1,4
257724052,0,0,2
257934949,0,0,1
257989791,0,0,1
258478416,0,0,1
258482885,0,0,8
258531019,0,0,7
258602617,0,0,1
258673767,0,0,1
258753415,0,0,6
258785172,0,0,1
258795101,0,0,1
258806371,0,0,1
258957437,0,0,1
259268105,0,0,1
259477553,0,0,1
259611075,0,0,2
259798464,0,0,2
259891015,0,0,1
260320188,0,0,4
260538236,0,0,1
260788360,0,0,2
261067712,0,0,3
261281192,0,0,2
261336456,0,0,3
261602452,0,0,1
261745164,0,0,1
262195804,0,0,3
262317184,0,0,2
262474788,0,0,2
262814808,0,0,2
262861632,0,0,7
263171804,0,0,3
263856756,0,0,1
264253640,0,0,3
264438536,0,0,6
264500948,0,0,3
264626784,0,0,6
264816680,0,0,1
265619532,0,0,1
265859320,0,0,2
266479412,0,0,6
266736356,0,0,1
266829332,0,0,2
266874064,0,0,1
267053376,0,0,1
267235316,0,1,2
267564972,0,0,1
268487512,0,0,3
268562040,0,0,3
268599796,0,0,1
268934736,0,0,1
269058144,0,0,1
269347396,0,0,1
270356700,0,0,8
271073348,0,0,1
271938268,0,0,1
272499996,0,0,6
272852624,0,0,1
272981192,0,0,1
273021336,0,0,2
273082868,0,0,5
273437868,0,0,3
273597380,0,0,1
273817824,0,0,1
273827660,1,1,1
274410276,0,0,3
274785080,0,0,7
275518260,0,0,3
275875486,0,0,2
276057148,0,0,6
276090576,0,0,3
276186966,0,0,1
276225812,0,0,1
276234796,0,0,2
276526080,0,0,2
277408896,0,0,1
277541086,0,0,3
277635586,0,0,4
277967574,0,0,3
277984366,0,0,1
278099058,0,0,1
278567826,0,0,1
278613910,0,0,1
278678644,0,0,1
279122638,0,0,1
279171078,0,0,2
279316312,0,0,2
279329852,0,0,2
279406744,0,0,1
280348554,0,0,1
281168230,0,1,4
281196596,0,0,1
281401386,0,0,1
281535206,0,0,7
281857216,0,0,8
282096494,0,0,1
282320568,0,0,1
282464648,0,0,4
282755920,0,0,1
282923824,0,0,1
283558096,0,1,2
283872900,0,0,5
283896040,0,0,3
283922576,0,0,2
284019534,0,0,1
284680706,0,1,6
284729488,0,0,2
285282740,0,0,3
285386664,0,0,2
285480540,0,0,1
285860790,0,0,4
285862168,0,1,2
285869008,0,0,6
285882402,0,0,2
285883244,0,0,1
285972122,0,0,2
286637360,0,0,1
286706280,0,0,1
286926470,0,0,3
286968172,0,1,8
287122626,0,0,2
287264958,0,0,4
287270696,0,0,1
287465432,0,0,3
287812798,0,0,1
287824954,0,0,3
287848624,0,0,4
288274882,0,0,7
288916596,0,0,1
289006222,0,0,1
290542222,0,0,4
290700906,1,1,1
290948882,0,0,1
290995026,0,0,1
291070006,0,0,1
291482664,0,0,1
292070264,0,0,1
292936227,0,0,1
293042025,0,0,1
293269191,0,1,3
293303005,0,0,1
293312087,0,0,2
293463755,0,0,2
293600797,0,0,1
294006204,0,0,1
294620986,0,0,6
294785149,0,0,2
295479185,0,0,1
295941603,0,0,1
295981434,0,0,2
296254406,0,1,2
296283194,0,0,3
296439514,0,0,2
296656295,0,0,1
296979815,0,0,2
297059619,0,0,1
297099122,1,1,1
297510921,0,0,7
297650024,0,0,2
297811211,0,0,2
298178235,0,0,1
298179648,0,0,1
298327915,0,0,1
298389371,0,0,1
298431593,0,0,1
298493475,0,0,3
298547051,0,0,1
298715051,0,0,1
299060755,0,0,1
300669819,0,0,1
300708628,0,0,1
302363079,0,0,2
302394761,0,0,3
302563555,0,0,1
302883346,0,0,2
303007171,0,0,10
303525289,0,0,1
304081461,0,0,1
304353788,0,0,1
304971849,0,0,1
305190256,0,0,1
305912574,0,0,1
306547522,0,0,2
306971738,0,0,1
307288211,0,0,1
307351018,0,0,1
309404240,0,0,1
103360,0,0,2
181212,0,0,3
299153,0,0,1
604988,0,0,1
635733,0,0,3
714122,0,0,2
835015,0,0,3
861238,0,0,3
937567,0,0,4
976129,0,0,1
983600,0,0,2
1135775,0,0,3
1268792,0,0,2
1601069,0,0,2
1601773,0,0,3
1603625,0,0,3
1665511,0,0,1
1713646,0,0,1
1971801,0,0,2
2087859,0,0,2
2184507,0,0,1
2382003,0,0,2
2613043,0,0,2
3001740,0,0,4
3238976,0,0,2
3372923,0,0,2
3450426,0,0,1
3498717,0,0,1
3614782,0,0,4
3663009,0,0,4
3897969,0,0,2
3974133,0,0,3
4318904,0,0,2
4325465,0,0,2
4603800,0,0,3
4812175,0,0,2
4986667,0,0,2
5314150,0,0,2
6394150,0,0,2
6656519,0,0,2
6820462,0,0,1
7527129,0,0,2
7585698,0,0,4
7617325,0,0,4
8100868,0,0,3
8277694,0,0,1
8334557,0,0,4
8415723,0,0,1
8567888,0,0,2
8817922,0,0,2
8865447,0,0,2
8978697,0,0,3
9365873,0,0,1
9439949,0,0,1
9759887,0,0,1
10064100,0,0,1
10144413,0,0,1
10144504,0,0,2
10262121,0,0,1
10515535,0,0,2
10608804,0,0,3
10809782,0,0,1
10810391,0,0,2
10854426,0,0,1
10934310,0,0,1
11151885,0,0,2
11408688,0,0,1
11414203,0,0,2
11504910,0,0,2
11613587,0,0,2
11650340,0,0,1
11718802,0,0,2
12034137,0,0,2
12070928,0,0,1
12169570,0,0,2
12312878,0,0,1
12673872,0,0,2
13227098,0,0,1
13542867,0,0,1
13614852,0,0,2
13646256,0,0,2
14095190,0,0,1
14256995,0,0,4
14421986,0,0,4
14477878,0,0,1
14706578,0,0,1
15095770,0,0,4
15382030,0,0,2
15432026,0,0,2
15474494,0,0,2
15503746,0,0,1
15546726,0,0,1
15841586,0,0,2
15878832,0,0,1
15902605,0,0,2
15927737,0,0,2
16261218,0,0,2
16285568,0,0,2
16421440,0,0,1
16717658,0,0,2
16990576,0,0,2
17135392,0,0,1
17352311,0,0,2
17432212,0,0,1
17531316,0,0,1
17556127,0,0,1
17821133,0,0,1
17878330,0,0,1
17894253,0,0,2
18675025,0,0,2
18697313,0,0,2
18897058,0,0,1
19094181,0,0,1
19594216,0,0,1
19925584,0,0,2
20266830,0,0,1
20321898,0,0,1
20498360,0,0,2
20593648,0,0,1
20630908,0,0,2
20724394,0,0,2
20930269,0,0,2
21015565,0,0,2
21075893,0,0,3
21261374,0,0,1
21557528,0,0,1
21580713,0,0,1
21590667,0,0,1
21805245,0,0,1
21822362,0,0,1
22503648,0,0,1
22627659,0,0,3
22875444,0,0,2
23046596,0,0,1
23078763,0,0,1
23181958,0,0,1
23219829,0,0,1
23306116,0,0,1
23333992,0,0,1
23337959,0,0,5
23609845,0,0,1
23663429,0,0,1
23714890,0,0,2
23780966,0,0,2
23918050,0,0,2
24258916,0,0,1
24444528,0,0,3
24555705,0,0,1
24583127,0,0,1
24583629,0,0,1
24889631,0,0,1
24972502,0,0,1
25445382,0,0,2
25452454,0,0,3
25822628,0,0,1
25827559,0,0,1
25831175,0,0,2
25889289,0,0,1
25966326,0,0,2
26037697,0,0,3
26101823,0,0,1
26218938,0,0,2
26491227,0,0,3
26601561,0,0,2
26822907,0,0,3
26897314,0,0,2
27023260,0,0,4
27029121,0,0,3
27060918,0,0,1
27100840,0,0,1
27116257,0,0,1
27371247,0,0,2
27424183,0,0,2
27691746,0,0,1
27804333,0,0,1
27835216,0,0,2
27872805,0,0,2
27925556,0,0,2
28116270,0,0,1
28165186,0,0,3
28236623,0,0,1
28257781,0,0,2
28424408,0,0,2
28443095,0,0,2
28453247,0,0,1
28633466,0,0,1
28731346,0,0,2
28898493,0,0,1
29111100,0,0,2
29243200,0,0,1
29268335,0,0,2
29603217,0,0,2
29736184,0,0,3
29835809,0,0,2
29962674,0,0,1
30007387,0,0,1
30036927,0,0,2
30221587,0,0,1
30548861,0,0,1
30574622,0,0,1
30710202,0,0,1
30739537,0,0,1
31069041,0,0,1
31178210,0,0,1
31241223,0,0,2
31425362,0,0,1
31559824,0,0,1
31616745,0,0,1
31662213,0,0,1
31887973,0,0,1
31889811,0,0,1
32415191,0,0,2
32488724,0,0,2
32617936,0,0,1
32939936,0,0,2
32965833,0,0,3
33096779,0,0,1
33228985,0,0,3
33260507,0,0,2
33506449,0,0,2
33705095,0,0,1
33778112,0,0,5
33866564,0,0,1
33934276,0,0,1
34124250,0,0,2
34161935,0,0,1
34383588,0,0,2
34618463,0,0,1
34863766,0,0,3
34965931,0,0,1
35021321,0,0,1
35192186,0,0,1
35220143,0,0,2
35227774,0,0,2
35264447,0,0,3
35370794,0,0,1
35418544,0,0,1
35433662,0,0,1
35489574,0,0,3
35935953,0,0,2
36109630,0,0,1
36154073,0,0,1
36157772,0,0,2
36464641,0,0,1
36856786,0,0,2
37068073,0,0,1
37123018,0,0,3
37226272,0,0,1
37252377,0,0,1
37343172,0,0,4
37419728,0,0,1
37420720,0,0,1
37522295,0,0,1
37766583,0,0,2
38055594,0,0,1
38342935,0,0,1
38523044,0,0,1
38763767,0,0,2
38781158,0,0,1
38937590,0,0,1
38978172,0,0,1
39204929,0,0,2
39459129,0,0,1
39663272,0,0,1
39798081,0,0,2
39980669,0,0,2
40529387,0,0,1
40964799,0,0,1
40997928,0,0,3
41247053,0,0,1
41310195,0,0,3
41407280,0,0,1
41843900,0,0,1
41917762,0,0,1
42469578,0,0,1
42669917,0,0,1
43395122,0,0,1
43462452,0,0,2
43518355,0,0,1
43521755,0,0,1
43551909,0,0,1
43989530,0,0,1
44043970,0,0,1
44221885,0,0,1
44421638,0,0,2
44762681,0,0,1
45094639,0,0,5
45314861,0,0,1
45459546,0,0,2
45507376,0,0,2
45575299,0,0,1
45811573,0,0,1
46021731,0,0,2
47227777,0,0,1
47296055,0,0,3
47644729,0,0,1
47748424,0,0,1
48063019,0,0,1
48688347,0,0,1
49718752,0,0,1
49754148,0,0,1
49759696,0,0,1
49770308,0,0,1
49860185,0,0,1
50185776,0,0,2
50206331,0,0,1
50255774,0,0,1
50500338,0,0,2
50655415,0,0,1
50852108,0,0,1
50967861,0,0,1
51044834,0,0,1
51268450,0,0,2
51938138,0,0,1
52181854,0,0,1
52192778,0,0,1
52255266,0,0,1
52472947,0,0,1
52672853,0,0,1
53040574,0,0,1
53181165,0,0,1
53244117,0,0,3
53678595,0,0,1
53826748,0,0,1
53957543,0,0,1
53990357,0,0,2
54092998,0,0,1
54124359,0,0,1
54353026,0,0,1
54444464,0,0,1
54553556,0,0,2
55120589,0,0,2
55429136,0,0,1
55446861,0,0,1
55691331,0,0,1
55944717,0,0,1
56667587,0,0,1
56788879,0,0,1
56790646,0,0,1
57500988,0,0,2
57866383,0,0,3
58121946,0,0,1
58129717,0,0,3
58182267,0,0,2
58393019,0,0,2
58434367,0,0,1
58882137,0,0,1
59025651,0,0,1
59264152,0,0,1
60236480,0,0,1
60701208,0,0,1
60736966,0,0,2
61068356,0,0,1
61367351,0,0,1
61378298,0,0,1
61614735,0,0,1
61642722,0,0,1
61707834,0,0,1
61831445,0,0,2
62317148,0,0,1
62352668,0,0,3
62514874,0,0,1
62848935,0,0,1
62985928,0,0,8
63020970,0,0,3
63075948,0,0,1
63595926,0,0,1
63753977,0,0,1
64778733,0,0,1
65076545,0,0,2
65200468,0,0,4
65220985,0,0,1
65392764,0,0,2
65895047,0,0,1
65944691,0,0,1
65962952,0,0,1
66023189,0,0,1
66090440,0,0,1
66215101,0,0,1
66308898,0,0,1
66495044,0,0,1
66748534,0,0,2
67083031,0,0,4
67530228,0,0,2
68493240,0,0,1
68672269,0,0,2
68736721,0,0,1
68963476,0,0,1
69132252,0,0,1
69427304,0,0,1
69467127,0,0,1
70165453,0,0,1
70525721,0,0,1
70703031,0,0,1
71082079,0,0,4
71809133,0,0,3
71943253,0,0,1
72267852,0,0,1
72471210,0,0,1
72519264,0,0,1
73017395,0,0,1
73091698,0,0,1
73274639,0,0,1
73407067,0,0,1
73826669,0,0,1
73946533,0,0,1
73998041,0,0,1
74811317,0,0,1
74859759,0,0,1
75115020,0,0,1
75515543,0,0,1
75517266,0,0,1
75753011,0,0,1
75938123,0,0,1
75970863,0,0,3
76243637,0,0,1
76404223,0,0,1
76768611,0,0,1
77113494,0,0,1
77153774,0,0,1
77310637,0,0,2
77387906,0,0,3
77566707,0,0,2
77794924,0,0,1
77864647,0,0,1
77924328,0,0,3
78051467,0,0,1
78369082,0,0,1
78560022,0,0,3
78765966,0,0,1
78814920,0,0,1
78874120,0,0,1
78900428,0,0,1
79124111,0,0,1
79537725,0,0,1
79615216,0,0,1
80022321,0,0,2
80091744,0,0,1
80117314,0,0,2
80224478,0,0,1
80230375,0,0,1
80639000,0,0,1
80821544,0,0,1
80918437,0,0,1
81037765,0,0,1
81079291,0,0,1
81196525,0,0,1
81537102,0,0,1
81569401,0,0,1
81834184,0,0,1
82176452,0,0,1
82324393,0,0,1
82895724,0,0,1
82938274,0,0,1
83160060,0,0,1
83219649,0,0,1
83355221,0,0,1
83559372,0,0,1
83806417,0,0,1
83813208,0,0,1
83851086,0,0,1
83878895,0,0,2
84395245,0,0,1
84487058,0,0,1
84507921,0,0,1
84686973,0,0,1
84948626,0,0,1
85045079,0,0,1
85160742,0,0,1
85342296,0,0,1
85395339,0,0,1
85968997,0,0,1
86245871,0,0,1
86779877,0,0,1
86898348,0,0,1
87223060,0,0,1
87646732,0,0,1
87725878,0,0,1
87886634,0,0,1
87926559,0,0,1
88139607,0,0,1
88173801,0,0,6
88290913,0,0,2
88463863,0,0,1
88580612,0,0,1
88813210,0,0,1
89202773,0,0,1
89211039,0,0,1
89360306,0,0,1
89422440,0,0,1
89564754,0,0,1
89648327,0,0,1
90154516,0,0,1
90277291,0,0,1
90304490,0,0,1
90809240,0,0,2
90815028,0,0,1
91040629,0,0,1
91303257,0,0,2
91467286,0,0,1
91567150,0,0,1
91716452,0,0,1
91784246,0,0,1
91863842,0,0,1
93054621,0,0,1
93203004,0,0,1
93221431,0,0,1
93269664,0,0,1
93326304,0,0,1
93350571,0,0,1
93458820,0,0,1
93578126,0,0,1
93812486,0,0,3
94250834,0,0,1
94272610,0,0,1
94429644,0,0,2
94526239,0,0,1
94842963,0,0,1
94931090,0,0,1
94962660,0,0,1
94994519,0,0,1
95018199,0,0,1
95362226,0,0,1
95445569,0,0,1
95562622,0,0,1
95647760,0,0,1
95747088,0,0,1
95924900,0,0,3
95930936,0,0,1
96079217,0,0,1
96219642,0,0,1
96435667,0,0,1
96439660,0,0,1
96536935,0,0,1
96577636,0,0,1
96634230,0,0,1
96723015,0,0,1
96795319,0,0,1
96902425,0,0,4
97006419,0,0,1
97238489,0,0,1
97620507,0,0,1
97686700,0,0,1
97951693,0,0,1
98314911,0,0,1
98380332,0,0,1
98435340,0,0,1
98624880,0,0,1
98796965,0,0,1
98951804,0,0,1
99129765,0,0,2
99202472,0,0,1
99216273,0,0,1
99303066,0,0,1
99355046,0,0,3
99372794,0,0,1
99906508,0,0,1
99961115,0,0,1
100168166,0,0,1
100642975,0,0,2
100767560,0,0,1
100944287,0,0,1
101122584,0,0,1
101138714,0,0,1
101304417,0,0,1
101399037,0,0,1
101552080,0,0,3
101827664,0,0,1
101902528,0,0,1
102175618,0,0,1
102244595,0,0,1
102606653,0,0,1
102949215,0,0,1
103373255,0,0,1
103520209,0,0,1
103559489,0,0,1
103620349,0,0,1
103690917,0,0,4
103691417,0,0,1
103890656,0,0,2
104032602,0,0,2
104132805,0,0,1
104198014,0,0,2
104380136,0,0,1
104407519,0,0,1
104635003,0,0,5
104709012,0,0,2
104900462,0,0,1
105071117,0,0,1
105289933,0,0,1
105511340,0,0,1
105517470,0,0,1
105741405,0,0,1
106066141,0,0,1
106247569,0,0,2
106387489,0,0,1
106682261,0,0,1
106806354,0,0,1
106925576,0,0,2
107241585,0,0,1
107307955,0,0,1
107948398,0,0,1
108219790,0,0,1
108726847,0,0,3
108727716,0,0,1
108758176,0,0,1
108872482,0,0,1
109173829,0,0,4
109486584,0,0,1
109961633,0,0,1
109967112,0,0,2
109969285,0,0,1
110095045,0,0,1
110397537,0,0,3
110480529,0,0,2
110776325,0,0,1
110814860,0,0,1
110879737,0,0,1
110903956,0,0,1
110934550,0,0,1
110967402,0,0,1
110999033,0,0,1
111091837,0,0,1
111419019,0,0,1
111529766,0,0,3
111575581,0,0,1
111820040,0,0,2
111970037,0,0,1
112084902,0,0,1
112085262,0,0,1
112345616,0,0,1
112504953,0,0,1
112566632,0,0,1
112584028,0,0,1
112590296,0,0,1
112677705,0,0,1
112919409,0,0,1
113058136,0,0,1
113205285,0,0,1
113399673,0,0,1
113444723,0,0,2
113530439,0,0,1
113557230,0,0,1
113570611,0,0,1
114000267,0,0,1
114092121,0,0,1
114142213,0,0,1
114479142,0,0,1
114736887,0,0,1
114922862,0,0,1
115003799,0,0,1
115163074,0,0,1
115358376,0,0,1
115404202,0,0,1
115436501,0,0,1
115784259,0,0,1
116038263,0,0,1
116407650,0,0,1
116515529,0,0,1
116637302,0,0,1
116663350,0,0,1
117044529,0,0,1
117066456,0,0,1
117194705,0,0,2
117210908,0,0,1
117217039,0,0,1
117463647,0,0,1
117529891,0,0,1
117720079,0,0,1
117724509,0,0,1
117727921,0,0,1
117740575,0,0,1
117742782,0,0,1
117970761,0,0,1
118180800,0,0,1
118360669,0,0,1
118442089,0,0,1
118664413,0,0,3
118721220,0,0,1
118725402,0,0,1
118808320,0,0,1
118838369,0,0,7
118894547,0,0,2
119211507,0,0,1
119361334,0,0,1
119365702,0,0,3
119410870,0,0,1
119625118,0,0,1
119675419,0,0,1
120169360,0,0,1
120377800,0,0,1
120589251,0,0,2
120630528,0,0,1
120639809,0,0,1
120696775,0,0,4
120740511,0,0,1
121150146,0,0,1
121168851,0,0,1
121240872,0,0,1
121352371,0,0,1
121523105,0,0,2
121531316,0,0,2
121582062,0,0,1
121593653,0,0,1
121809665,0,0,1
122117928,0,0,1
122118929,0,0,1
122216032,0,0,3
122319388,0,0,3
122452753,0,0,1
123063251,0,0,1
123422108,0,0,1
123423051,0,0,1
123939009,0,0,1
124142651,0,0,1
124221152,0,0,1
124365369,0,0,1
124451578,0,0,1
124661390,0,0,1
124785503,0,0,1
124975432,0,0,1
125016435,0,0,1
125369057,0,0,1
125475916,0,0,1
125546624,0,0,1
125559963,0,0,1
125721073,0,0,1
125875677,0,0,1
125950209,0,0,1
126074325,0,0,2
126326205,0,0,1
126339247,0,0,1
126465386,0,0,1
126640783,0,0,1
126656629,0,0,1
126756731,0,0,1
126887624,0,0,2
127890922,0,0,1
128135895,0,0,1
128173430,0,0,2
128279487,0,0,1
128285073,0,0,1
